nom;population;plus60ans;pct_15_29;pct_30_44;pct_45_59;pct_maison;pct_appartement;revenuMedian;tauxProprietaires;region;zoneChalandise;departement;lat;lon;score
VOGUE;900;27.9;12.7;15.7;21.7;82;18;18100;56;RHONE-ALPES;390;07;44.5576610723;4.41089587827;73
PECY;800;30.8;15.2;16.4;24.6;73;27;24100;59;ILE-DE-FRANCE;314;77;48.6467079831;3.07507507912;73
JOUILLAT;500;26.0;12.3;18.0;23.1;75;25;20200;67;LIMOUSIN;380;23;46.2681750557;1.93780051823;73
TOUROUZELLE;500;29.1;18.0;15.4;24.9;87;13;20800;58;LANGUEDOC-ROUSSILLON;356;11;43.247184256;2.72709501548;73
COSSE-D'ANJOU;400;26.3;12.8;19.6;23.0;79;21;23000;53;PAYS DE LA LOIRE;372;49;47.1839551038;-0.662932164236;73
MONTEREAU-SUR-LE-JARD;600;30.0;14.4;21.4;24.9;80;20;24700;46;ILE-DE-FRANCE;335;77;48.5963121616;2.67243506612;73
BOUDOU;700;28.9;18.0;15.5;20.9;78;22;25600;55;MIDI-PYRENEES;324;82;44.1038305827;1.01575160815;73
OUPIA;300;34.4;17.0;18.2;20.0;76;24;17200;47;LANGUEDOC-ROUSSILLON;373;34;43.2886870933;2.77613204437;73
SAINT-GENES-DE-CASTILLON;400;27.4;12.1;20.4;22.6;87;13;23600;58;AQUITAINE;341;33;44.899794746;-0.0641790008053;73
CITERS;800;28.9;13.3;16.9;23.2;81;19;17200;46;FRANCHE-COMTE;417;70;47.7549976504;6.41938709538;73
GOUVERNES;1100;33.3;13.7;20.8;24.3;87;13;19500;58;ILE-DE-FRANCE;320;77;48.8584691866;2.69464360484;73
VILLERS-SAINT-GENEST;400;30.1;15.8;20.8;20.7;83;17;18300;58;PICARDIE;359;60;49.14033599;2.90001405815;73
BRIZAY;300;33.7;15.4;16.7;22.0;75;25;18800;52;CENTRE;352;37;47.0963197931;0.38766475605;73
PRALONG;800;28.4;12.6;16.9;22.4;82;18;19000;46;RHONE-ALPES;407;42;45.6602466343;4.02060723692;73
CHARLY-ORADOUR;600;26.8;14.5;15.1;21.1;73;27;19700;61;LORRAINE;387;57;49.1760119243;6.24626769306;73
LE FIEU;500;31.8;17.0;21.6;24.7;85;15;24000;51;AQUITAINE;309;33;45.0551327657;-0.0359458641255;73
MARVAL;600;25.1;16.2;20.1;24.1;71;29;24200;62;LIMOUSIN;371;87;45.6348755661;0.7960449348;73
LA HEUNIERE;300;32.7;17.5;20.1;20.2;79;21;19700;58;HAUTE-NORMANDIE;323;27;49.0649738684;1.41307259092;73
LOIRE;800;29.5;15.4;16.3;22.3;74;26;22500;46;PAYS DE LA LOIRE;383;49;47.6264697538;-0.964687167794;73
GUILMECOURT;300;31.6;17.5;16.2;23.8;71;29;17600;53;HAUTE-NORMANDIE;393;76;49.9629464891;1.30311177286;73
CHEU;500;27.0;12.5;20.1;22.3;89;11;21200;46;BOURGOGNE;402;89;47.9741309455;3.7564449566;73
AUBIN;300;25.7;13.7;21.8;20.2;81;19;25400;58;AQUITAINE;346;64;43.4356805812;-0.421465763214;73
AUBEPIERRE-OZOUER-LE-REPOS;900;31.5;13.9;21.8;21.4;80;20;21900;53;ILE-DE-FRANCE;333;77;48.620275445;2.90287523402;73
TREFUMEL;300;28.4;16.4;16.1;21.2;87;13;17900;53;BRETAGNE;403;22;48.3373946389;-2.02418425238;73
BRETTEVILLE;1100;34.7;14.1;17.5;22.0;77;23;22400;46;BASSE-NORMANDIE;317;50;49.6500323441;-1.508274502;73
RAINNEVILLE;800;27.4;13.4;18.5;22.1;86;14;24300;67;PICARDIE;317;80;49.9739949496;2.36189417533;73
SOUGERES-EN-PUISAYE;300;33.4;16.8;18.9;22.8;75;25;23800;48;BOURGOGNE;320;89;47.5644811457;3.34935308016;73
LABARTHE-INARD;900;25.4;12.8;19.3;24.8;78;22;25600;55;MIDI-PYRENEES;354;31;43.1078272135;0.832464946547;73
LANTABAT;300;35.0;12.6;21.9;21.6;79;21;18200;46;AQUITAINE;353;64;43.2575328584;-1.12843928405;73
LENING;300;32.6;17.4;20.4;20.5;82;18;19900;51;LORRAINE;337;57;48.9581758873;6.81929265344;73
HEUDICOURT;500;31.1;16.6;16.9;21.7;72;28;25700;50;PICARDIE;330;80;50.0270418566;3.09022844642;73
VIEUX-MOULIN;600;31.1;16.9;18.8;25.0;72;28;25400;51;PICARDIE;327;60;49.3844925116;2.92575839247;73
SALASC;300;26.4;15.8;15.6;21.7;73;27;24700;51;LANGUEDOC-ROUSSILLON;380;34;43.6220930985;3.31240348008;73
SAINT-MICHEL-SUR-RHONE;800;28.1;16.8;17.4;20.8;83;17;24700;58;RHONE-ALPES;324;42;45.4436606281;4.73367710517;73
SAINT-AUBIN-D'ECROSVILLE;700;31.0;16.3;21.6;21.6;74;26;19700;49;HAUTE-NORMANDIE;374;27;49.1431219204;0.986919369779;73
SAINT-YAN;1100;28.2;15.5;19.2;20.2;71;29;19700;61;BOURGOGNE;387;71;46.4071746209;4.05766988687;73
VERRIERES-EN-FOREZ;600;26.4;16.6;21.3;22.3;82;18;24900;66;RHONE-ALPES;326;42;45.5680113401;3.98919241451;73
ARZENS;1100;26.3;13.8;18.4;21.8;77;23;21100;53;LANGUEDOC-ROUSSILLON;393;11;43.2008547509;2.20537916173;73
LOIX;700;29.0;12.9;21.2;24.5;82;18;20000;54;POITOU-CHARENTES;368;17;46.2206970303;-1.44742224343;73
SAINT-VAAST-EN-CAMBRESIS;900;26.3;16.4;20.8;23.0;76;24;23600;50;NORD-PAS-DE-CALAIS;387;59;50.1944271461;3.43509312626;73
FIEUX;300;25.3;14.9;17.1;24.0;84;16;20500;46;AQUITAINE;448;47;44.0999645384;0.42354302505;73
PLANRUPT;300;28.8;13.7;18.1;21.2;87;13;20200;60;CHAMPAGNE-ARDENNE;354;52;48.512744399;4.78886303175;73
SAINT-ANDRONY;600;33.2;18.0;21.0;22.9;87;13;23200;50;AQUITAINE;315;33;45.2014736682;-0.686129899592;73
POUILLY-LE-MONIAL;900;26.7;17.1;18.4;21.6;80;20;24700;46;RHONE-ALPES;379;69;45.9554021029;4.64557594844;73
SAINTE-MARTHE;400;34.5;13.5;20.7;23.3;74;26;19300;64;HAUTE-NORMANDIE;305;27;48.957887614;0.881178066443;73
NEVILLE;1100;25.3;12.2;18.4;23.8;77;23;22500;46;HAUTE-NORMANDIE;414;76;49.8235682474;0.71056171755;73
ECKARTSWILLER;500;31.2;17.4;18.3;21.8;80;20;22100;52;ALSACE;331;67;48.7796438355;7.32419357331;73
LOUVEMONT;800;33.5;12.4;20.4;20.8;86;14;17400;52;CHAMPAGNE-ARDENNE;354;52;48.5434019662;4.89152733992;73
CHOLONGE;300;33.6;15.1;15.9;24.5;73;27;17200;59;RHONE-ALPES;353;38;45.00953005;5.80042911012;73
LE PRE-D'AUGE;800;28.2;13.3;21.5;24.4;78;22;18600;58;BASSE-NORMANDIE;383;14;49.1496506404;0.145754077347;73
LOUBAJAC;400;27.2;15.6;18.6;20.7;72;28;23100;57;MIDI-PYRENEES;366;65;43.1385999855;-0.0829246154989;73
LINGUIZZETTA;1100;29.6;13.9;18.8;22.7;81;19;22000;68;CORSE;314;2B;42.2176450793;9.51024497679;73
SAINT-VIVIEN;300;25.4;12.1;18.8;24.5;72;28;21200;53;AQUITAINE;435;24;44.8935898149;0.103204434117;73
SAINT-MARTIN-LE-CHATEL;800;33.9;14.7;19.2;24.6;75;25;17300;56;RHONE-ALPES;348;01;46.291445874;5.12291715091;73
MONTJOIE-SAINT-MARTIN;300;28.9;16.5;19.0;23.7;73;27;24200;45;BASSE-NORMANDIE;380;50;48.5257397216;-1.28858197079;73
NUZEJOULS;300;25.5;14.4;17.6;23.3;87;13;19400;52;MIDI-PYRENEES;418;46;44.5360995607;1.373984961;73
MONTBOYER;400;25.6;17.2;17.7;24.7;84;16;17700;56;POITOU-CHARENTES;449;16;45.3315158314;0.0690097423513;73
ANDE;1100;28.7;16.6;19.8;22.3;90;10;18100;45;HAUTE-NORMANDIE;421;27;49.2280273549;1.24535712004;73
BRENS;1100;29.4;13.3;16.6;22.1;76;24;18800;58;RHONE-ALPES;379;01;45.7135069062;5.68998154517;73
FRANCOURVILLE;800;32.5;13.1;17.7;22.3;88;12;23400;48;CENTRE;322;28;48.4018212449;1.66249055604;73
CHAGNON;500;34.0;14.9;17.0;22.0;72;28;18800;58;RHONE-ALPES;334;42;45.5337555804;4.55361256767;73
PAUSSAC-ET-SAINT-VIVIEN;400;30.1;12.7;20.9;24.1;88;12;21200;50;AQUITAINE;361;24;45.3463059633;0.539590809201;73
BUSSUS-BUSSUEL;300;30.8;17.3;16.8;23.4;76;24;19400;51;PICARDIE;372;80;50.1099366485;2.00778988725;73
SAINT-PRIVAT-DE-CHAMPCLOS;300;27.2;14.4;19.1;22.8;74;26;25600;54;LANGUEDOC-ROUSSILLON;349;30;44.2763763526;4.35555026236;73
SAINT-PIERRE-LA-GARENNE;900;25.5;12.1;17.4;23.1;82;18;21200;46;HAUTE-NORMANDIE;437;27;49.1475155899;1.3912826068;73
HODENC-EN-BRAY;400;25.4;13.3;21.2;23.8;88;12;18300;54;PICARDIE;437;60;49.4723304928;1.91021767615;73
SAINT-MARTIN-D'ARY;500;27.9;14.8;18.7;21.9;88;12;18500;55;POITOU-CHARENTES;392;17;45.2182774762;-0.20120779956;73
PFETTERHOUSE;1100;32.6;13.2;18.8;22.2;84;16;18800;69;ALSACE;308;68;47.506686131;7.16823330248;73
CAMPAGNE-SUR-ARIZE;300;26.0;13.3;16.4;20.3;88;12;26000;47;MIDI-PYRENEES;373;09;43.1197500573;1.32148049798;73
FERICY;600;33.6;17.4;20.7;22.5;82;18;17600;69;ILE-DE-FRANCE;316;77;48.4651858687;2.80348330714;73
HARAUCOURT;700;32.9;14.3;20.8;23.7;85;15;17400;61;LORRAINE;338;54;48.6614357963;6.36110636976;73
CHAMPROND-EN-GATINE;500;25.5;13.5;21.2;20.9;78;22;17600;60;CENTRE;449;28;48.3959360565;1.07458299345;73
VINZIER;800;29.9;12.6;18.3;22.8;79;21;19300;49;RHONE-ALPES;386;74;46.3449767077;6.61043449085;73
SAND;1100;25.4;12.4;16.4;20.4;88;12;22800;60;ALSACE;368;67;48.3775481773;7.61937437402;73
NEUVEGLISE;1100;28.1;13.3;19.3;23.2;90;10;25400;48;AUVERGNE;352;15;44.9309902257;2.97942663368;73
MAEL-PESTIVIEN;400;32.4;15.8;21.7;24.4;85;15;17100;59;BRETAGNE;345;22;48.4041439455;-3.29047753101;73
GOMMECOURT;700;32.9;13.0;19.9;24.5;77;23;20200;62;ILE-DE-FRANCE;315;78;49.0711557318;1.5943070354;73
PEAULT;500;26.7;15.7;16.3;21.6;71;29;24500;66;PAYS DE LA LOIRE;346;85;46.502029199;-1.22708559855;73
IZERON;800;26.0;12.3;16.4;20.1;84;16;18400;67;RHONE-ALPES;381;38;45.141987566;5.39486640938;73
MARCONNE;1100;26.5;12.2;20.3;20.3;76;24;20200;54;NORD-PAS-DE-CALAIS;397;62;50.3661822096;2.03231054119;73
BAJUS;300;27.8;16.0;16.6;25.0;72;28;21900;54;NORD-PAS-DE-CALAIS;380;62;50.4205764325;2.47224510422;73
SCILLE;400;30.7;15.9;16.9;21.3;75;25;17900;62;POITOU-CHARENTES;366;79;46.5996427928;-0.556961185783;73
VALLIERES-LES-GRANDES;800;33.5;14.7;18.3;20.3;84;16;17200;53;CENTRE;347;41;47.4108790791;1.14756502799;73
BRUX;700;27.7;14.3;20.5;22.5;90;10;25300;45;POITOU-CHARENTES;357;86;46.2504690736;0.191737009106;73
IROULEGUY;300;33.7;13.6;19.9;21.4;86;14;21500;47;AQUITAINE;323;64;43.185106673;-1.28878634847;73
LARBROYE;500;28.4;12.6;16.4;22.6;84;16;24800;45;PICARDIE;354;60;49.5711545725;2.96064290936;73
SAINT-MARTIN-SUR-LAVEZON;400;27.7;14.8;16.7;23.9;87;13;19200;61;RHONE-ALPES;370;07;44.6347374682;4.65644801966;73
SAINT-DENIS-SUR-LOIRE;800;25.0;14.8;19.1;22.1;83;17;19300;67;CENTRE;381;41;47.6337713111;1.37369539893;73
NESPLOY;400;33.3;15.4;19.4;20.2;86;14;21800;56;CENTRE;301;45;47.9957733046;2.36897540988;73
BOUCQ;400;25.7;14.9;17.2;21.3;79;21;19500;66;LORRAINE;379;54;48.7548905415;5.75734618007;73
MERCATEL;600;34.0;14.5;15.5;23.9;85;15;24200;46;NORD-PAS-DE-CALAIS;307;62;50.2345646876;2.78842840897;73
QUETTEVILLE;400;28.0;16.9;16.6;23.0;74;26;23200;50;BASSE-NORMANDIE;381;14;49.3419911166;0.300133346216;73
MARCILLY;400;27.5;15.9;21.9;21.7;74;26;18100;54;BASSE-NORMANDIE;443;50;48.653990075;-1.2442081655;73
MERLIEUX-ET-FOUQUEROLLES;300;29.9;12.3;20.4;22.3;89;11;20800;57;PICARDIE;340;02;49.5137172169;3.49932983224;73
LAURABUC;400;32.4;17.7;17.1;22.0;82;18;18900;53;LANGUEDOC-ROUSSILLON;351;11;43.2605975976;1.99494391094;73
RANSPACH-LE-BAS;700;28.6;16.9;15.9;20.5;87;13;18000;64;ALSACE;365;68;47.5873905973;7.44587984681;73
LA CAILLERE-SAINT-HILAIRE;1100;28.6;12.4;21.2;21.3;74;26;23000;52;PAYS DE LA LOIRE;368;85;46.6293907412;-0.933153931505;73
ISSIGEAC;600;33.4;12.3;16.8;22.2;73;27;19000;46;AQUITAINE;371;24;44.7277197609;0.605495408497;73
OUGNEY;300;31.9;15.3;18.7;20.4;82;18;22600;48;FRANCHE-COMTE;338;39;47.2407071845;5.65989069882;73
BROUSSEY-RAULECOURT;300;35.0;12.5;18.5;21.3;79;21;20000;51;LORRAINE;319;55;48.81452443;5.71880607657;73
GURMENCON;800;32.5;14.6;19.0;21.3;83;17;19000;48;AQUITAINE;358;64;43.1583407209;-0.599376287501;73
AUBERIVES-EN-ROYANS;400;26.3;16.8;17.8;23.9;75;25;22100;62;RHONE-ALPES;364;38;45.0650470606;5.31134637668;73
COSSWILLER;600;25.0;12.3;21.2;21.2;86;14;26000;48;ALSACE;369;67;48.6086737459;7.36224872367;73
CHADELEUF;400;34.1;13.7;19.4;21.1;75;25;19200;59;AUVERGNE;327;63;45.5811513709;3.18117536948;73
LA CHAPELLE-DU-GENET;1200;28.2;16.4;18.4;23.4;82;18;25700;50;PAYS DE LA LOIRE;334;49;47.178817079;-1.0118497942;73
SAINTE-MAGNANCE;400;30.0;12.4;15.2;20.7;85;15;24900;56;BOURGOGNE;311;89;47.4523409147;4.08447153654;73
GRAINVILLE-LA-TEINTURIERE;1100;26.2;14.1;19.8;23.8;86;14;24600;62;HAUTE-NORMANDIE;334;76;49.7452374787;0.643304678405;73
LOURDOUEIX-SAINT-PIERRE;800;25.4;16.1;21.2;23.2;74;26;21800;65;LIMOUSIN;372;23;46.3997480565;1.82842448851;73
SAINT-GILLES-DE-CRETOT;400;34.1;17.8;19.3;24.6;88;12;20900;56;HAUTE-NORMANDIE;300;76;49.5581716513;0.652697455698;73
SAULZAIS-LE-POTIER;500;27.0;12.4;20.5;24.6;71;29;22800;64;CENTRE;355;18;46.6018523222;2.49199571585;73
HOUX;800;26.5;16.8;17.3;21.6;81;19;17600;63;CENTRE;395;28;48.569793408;1.62105336721;73
BELLOT;800;29.2;12.8;16.7;22.4;78;22;21400;51;ILE-DE-FRANCE;372;77;48.8416858718;3.3240177722;73
MALMERSPACH;500;33.3;14.7;21.0;22.2;83;17;18000;67;ALSACE;311;68;47.8597012807;7.0228099709;73
DREVANT;600;32.9;14.8;20.9;24.6;72;28;20500;49;CENTRE;360;18;46.6982881178;2.52340058849;73
SAINT-ELIPH;800;27.5;15.5;17.7;20.4;90;10;20400;62;CENTRE;359;28;48.4496890449;1.03615954859;73
SAINT-VICTOR-DE-CHRETIENVILLE;400;34.1;12.5;15.8;23.0;84;16;21700;55;HAUTE-NORMANDIE;302;27;49.0634247621;0.513495017507;73
CHAMBORIGAUD;800;33.4;13.5;18.3;21.2;81;19;22200;48;LANGUEDOC-ROUSSILLON;317;30;44.299833692;3.96212811106;73
MESSIMY-SUR-SAONE;1200;27.7;16.0;19.2;21.5;71;29;25500;62;RHONE-ALPES;327;01;46.0472670758;4.75935643933;73
ALLUY;400;33.9;16.4;19.6;20.1;82;18;17300;49;BOURGOGNE;353;58;47.0338777551;3.63261778008;73
SAINT-GERMAIN-SOUS-CAILLY;300;27.0;13.5;20.4;20.5;77;23;23300;64;HAUTE-NORMANDIE;342;76;49.578635059;1.20932162589;73
LARONXE;400;29.1;14.6;21.9;24.8;75;25;22700;55;LORRAINE;350;54;48.5442014247;6.59779172365;73
APPILLY;500;29.4;13.9;20.6;21.8;80;20;17800;54;PICARDIE;391;60;49.582424474;3.12116123031;73
VEULETTES-SUR-MER;300;25.1;12.2;19.3;24.8;86;14;20800;49;HAUTE-NORMANDIE;448;76;49.8449825714;0.587479052642;73
LES MARTYS;300;33.4;12.6;20.0;22.9;85;15;18800;67;LANGUEDOC-ROUSSILLON;303;11;43.4219858305;2.31009266044;73
SAINT-JEAN-DES-OLLIERES;500;33.4;17.6;20.8;23.3;76;24;22700;47;AUVERGNE;331;63;45.6417405578;3.43719352048;73
BERCHERES-LES-PIERRES;1000;28.2;16.0;17.4;21.6;84;16;22100;57;CENTRE;351;28;48.3738944765;1.55553584326;73
ROMAGNE;900;28.8;16.6;18.0;23.2;79;21;25600;46;POITOU-CHARENTES;341;86;46.2580654377;0.303101746455;73
MIGE;400;29.9;15.1;17.9;22.3;76;24;20000;69;BOURGOGNE;341;89;47.676526095;3.53286271854;73
LES AUTHIEUX-SUR-CALONNE;300;28.2;17.2;21.9;21.9;83;17;18400;54;BASSE-NORMANDIE;392;14;49.284118224;0.275543466655;73
LASSY;300;26.3;13.2;19.5;24.7;86;14;23100;56;BASSE-NORMANDIE;364;14;48.9136477151;-0.684142611751;73
MENESQUEVILLE;400;32.0;12.4;17.8;21.0;71;29;23600;59;HAUTE-NORMANDIE;316;27;49.3574004646;1.40684415026;73
LOUCHY-MONTFAND;400;31.3;17.5;15.3;20.2;84;16;25800;46;AUVERGNE;312;03;46.3075829687;3.24491928356;73
SAINT-ETIENNE-DE-VILLEREAL;300;25.2;12.7;21.8;24.8;82;18;22400;51;AQUITAINE;391;47;44.6120850351;0.762177045599;73
LAIGNE;800;27.3;12.1;15.2;20.0;89;11;21000;68;PAYS DE LA LOIRE;347;53;47.8446027753;-0.835394769225;73
NAUVIALE;600;29.9;17.2;18.4;23.9;76;24;21000;66;MIDI-PYRENEES;334;12;44.5133117554;2.43273501132;73
BEAUVOIR-WAVANS;400;25.4;17.1;18.3;22.6;76;24;22000;46;NORD-PAS-DE-CALAIS;443;62;50.2165851287;2.1653582453;73
SAN-GIULIANO;600;28.0;16.8;20.4;22.5;79;21;23000;45;CORSE;378;2B;42.2880809404;9.52881178736;73
CURCY-SUR-ORNE;400;33.6;17.6;20.3;22.6;89;11;18800;51;BASSE-NORMANDIE;344;14;49.0075945102;-0.506882119229;73
JONZIEUX;1200;29.3;14.5;15.6;20.0;78;22;19700;50;RHONE-ALPES;390;42;45.3199228804;4.36218674695;73
MAGNET;800;26.6;17.9;15.7;20.5;74;26;22600;46;AUVERGNE;404;03;46.2172906901;3.5106036727;73
GUESCHART;300;26.7;16.0;17.6;23.0;71;29;23400;57;PICARDIE;374;80;50.2375835901;2.01124506809;73
LA CHAPELLE-PALLUAU;900;29.5;16.8;21.7;22.6;81;19;18200;55;PAYS DE LA LOIRE;373;85;46.7873638997;-1.62492863273;73
CHARCE-SAINT-ELLIER-SUR-AUBANCE;800;25.3;12.5;20.8;22.1;75;25;20200;64;PAYS DE LA LOIRE;392;49;47.3522114874;-0.403200268067;73
ETTENDORF;800;25.1;16.0;18.2;20.7;82;18;18000;56;ALSACE;448;67;48.8151610201;7.58546708674;73
ORGLANDES;300;25.5;14.6;17.2;22.4;81;19;23700;51;BASSE-NORMANDIE;383;50;49.4240734293;-1.44023948223;73
AUTHIEUX-RATIEVILLE;400;32.8;15.1;21.2;23.0;74;26;20600;53;HAUTE-NORMANDIE;346;76;49.5979881913;1.14626265264;73
QUINCEY;400;29.2;14.2;17.9;24.9;87;13;21800;67;BOURGOGNE;325;21;47.1072396532;4.9719971557;73
CHATEAU-CHINON (CAMPAGNE);600;26.1;12.6;21.7;22.1;88;12;17300;68;BOURGOGNE;399;58;47.056080506;3.9410750203;73
HAVRINCOURT;400;32.4;17.5;18.6;23.0;85;15;19600;52;NORD-PAS-DE-CALAIS;350;62;50.1006868952;3.07267779614;73
OUAINVILLE;500;27.7;16.4;20.7;20.6;82;18;25200;49;HAUTE-NORMANDIE;347;76;49.7854251971;0.588453866269;73
VOISE;300;27.0;12.6;16.9;22.2;86;14;22000;68;CENTRE;344;28;48.4021777408;1.70860045511;73
PIERRECOURT;500;31.1;13.1;19.8;22.6;85;15;19400;64;HAUTE-NORMANDIE;330;76;49.8882992444;1.6385300202;73
LIGNIERES;400;32.3;14.7;17.5;21.2;79;21;20300;65;CENTRE;308;41;47.8628195017;1.19398273817;73
SAINT-LAURENT-DE-VAUX;300;25.2;14.1;20.2;20.5;72;28;25500;58;RHONE-ALPES;373;69;45.7105572288;4.62859320582;73
LESCOUT;600;30.9;17.3;16.1;21.8;71;29;22100;65;MIDI-PYRENEES;322;81;43.5334899853;2.10628478889;73
SAINT-VINCENT-SUR-L'ISLE;300;28.1;13.8;19.7;22.2;78;22;24500;61;AQUITAINE;321;24;45.2416009556;0.899777757535;73
LA TOUR;500;26.0;14.4;20.7;23.7;72;28;21300;63;PROVENCE-ALPES-COTE D'AZUR;377;06;43.9626877314;7.19994914649;73
SAINT-MYON;400;32.5;17.9;17.4;24.7;74;26;20600;68;AUVERGNE;311;63;45.9871537427;3.12955448011;73
CHAMBOST-ALLIERES;800;27.8;16.7;18.3;24.4;74;26;20200;60;RHONE-ALPES;377;69;46.0150786956;4.51007188882;73
SAINT-MEARD;400;25.3;14.9;17.3;24.1;72;28;24300;46;LIMOUSIN;406;87;45.6640777038;1.54260179229;73
FROLOIS;700;34.4;16.9;19.6;21.6;78;22;20600;55;LORRAINE;313;54;48.5721064112;6.12655884356;73
CHATENAY-SUR-SEINE;900;32.3;16.0;17.0;22.0;88;12;22000;50;ILE-DE-FRANCE;331;77;48.4199405158;3.09453028466;73
BEUXES;500;31.8;13.5;16.4;25.0;71;29;24600;46;POITOU-CHARENTES;342;86;47.0870340103;0.173619362771;73
CLERON;300;28.3;17.0;19.5;20.5;85;15;23300;54;FRANCHE-COMTE;349;25;47.0815649921;6.07062488637;73
NOZIERES;300;31.3;12.6;19.8;21.4;89;11;17200;59;RHONE-ALPES;360;07;45.0340943157;4.54645934869;73
SAINT-SAUVEUR-LES-BRAY;300;32.9;13.5;17.6;20.6;88;12;18600;48;ILE-DE-FRANCE;356;77;48.4379889484;3.20463281198;73
VARENNE-SAINT-GERMAIN;700;27.2;12.6;19.6;21.1;72;28;19200;50;BOURGOGNE;428;71;46.4373098017;4.02659181571;73
ALBAN;1000;29.7;13.5;19.1;22.7;87;13;25300;51;MIDI-PYRENEES;322;81;43.8843961225;2.45700986389;73
SAINT-GERMAIN-DE-LUSIGNAN;1200;25.0;12.7;19.8;24.4;80;20;22000;63;POITOU-CHARENTES;363;17;45.4642351151;-0.44363159116;73
GEVINGEY;500;28.4;12.6;17.2;21.7;88;12;23900;65;FRANCHE-COMTE;313;39;46.6375986496;5.50938673759;73
CASTELNAU-RIVIERE-BASSE;700;31.3;16.6;16.1;25.0;90;10;17600;56;MIDI-PYRENEES;357;65;43.5804567818;-0.0282406541212;73
QUIBOU;900;30.8;13.8;20.9;23.5;90;10;20500;51;BASSE-NORMANDIE;358;50;49.0718984354;-1.2132232691;73
PINEL-HAUTERIVE;500;30.8;14.7;20.5;21.0;83;17;23900;47;AQUITAINE;332;47;44.4630091453;0.568242882595;73
SAINT-PHILIBERT;400;28.8;16.5;19.3;22.7;74;26;23500;66;BOURGOGNE;319;21;47.2033144278;5.01321708085;73
PEROUGES;1200;29.0;13.2;17.5;21.0;88;12;22900;60;RHONE-ALPES;325;01;45.8803945768;5.17955874977;73
MONTBOUY;700;31.3;16.4;15.7;22.4;90;10;20300;49;CENTRE;361;45;47.8669064793;2.82234591317;73
BOUSSE;400;32.7;13.6;17.6;20.3;82;18;23200;55;PAYS DE LA LOIRE;306;72;47.7609072838;-0.0629491331709;73
LA BAUCHE;400;32.0;15.6;20.4;23.3;81;19;22200;58;RHONE-ALPES;314;73;45.4819870888;5.7703646358;73
MAZEYROLLES;400;29.0;16.1;21.3;23.0;79;21;20600;46;AQUITAINE;392;24;44.6732432158;1.00752492118;73
VIEILLE-EGLISE-EN-YVELINES;800;27.4;16.8;21.7;24.6;72;28;19700;69;ILE-DE-FRANCE;373;78;48.669743712;1.87479828191;73
SEVELINGES;600;32.9;16.2;16.8;22.7;78;22;22200;46;RHONE-ALPES;334;42;46.0993826373;4.28754411377;73
AUVERNAUX;300;28.5;13.8;15.4;24.1;79;21;24900;55;ILE-DE-FRANCE;333;91;48.5291181496;2.4879155112;73
SERCOEUR;300;28.5;13.3;16.7;21.4;78;22;19300;58;LORRAINE;379;88;48.2559068435;6.53631302887;73
LALONQUETTE;300;33.9;16.8;19.0;24.3;76;24;18500;59;AQUITAINE;330;64;43.4892855567;-0.316695658071;73
BROSSAC;500;27.9;17.1;17.4;20.3;74;26;24200;47;POITOU-CHARENTES;371;16;45.3238579692;-0.0465934055861;73
DORCEAU;400;26.4;13.7;18.8;23.2;86;14;19100;50;BASSE-NORMANDIE;415;61;48.4287094423;0.813944234714;73
LISLE;900;34.1;14.8;17.3;23.9;84;16;19500;50;AQUITAINE;336;24;45.2711447548;0.557283730215;73
SUS;400;34.0;14.3;18.9;22.1;75;25;18500;53;AQUITAINE;350;64;43.2913255988;-0.781603331422;73
CAUNA;400;27.5;14.4;21.9;20.6;73;27;20600;46;AQUITAINE;427;40;43.782855551;-0.641043068936;73
WAIL;300;34.0;14.2;17.0;21.9;73;27;20300;52;NORD-PAS-DE-CALAIS;333;62;50.3377712798;2.11915213609;73
CARTIGNY-L'EPINAY;300;26.1;15.5;19.8;20.8;90;10;23100;47;BASSE-NORMANDIE;387;14;49.2392752495;-1.00695398636;73
SALAUNES;800;31.5;13.0;17.8;22.8;75;25;23400;57;AQUITAINE;322;33;44.9276818201;-0.845720627431;73
HENNEZEL;400;27.9;16.5;17.5;23.1;75;25;19400;68;LORRAINE;367;88;48.051849427;6.11266975905;73
SOUVIGNY-EN-SOLOGNE;500;33.9;16.7;17.9;23.9;85;15;21200;57;CENTRE;305;41;47.6491986207;2.16743831481;73
BETTLACH;300;28.7;12.1;20.2;24.5;90;10;20400;67;ALSACE;336;68;47.511555294;7.42254471079;73
PREIGNAN;1200;29.5;14.9;15.7;20.9;80;20;18200;54;MIDI-PYRENEES;381;32;43.7210485292;0.636835530591;73
LES ESTABLES;400;29.0;14.1;15.4;21.2;80;20;21400;61;AUVERGNE;344;43;44.9067714525;4.14098993726;73
SEPT-VENTS;400;34.2;17.5;17.8;24.8;87;13;19200;53;BASSE-NORMANDIE;327;14;49.0662712858;-0.837770438371;73
BEAUCHAMPS;1100;29.7;15.8;15.9;24.0;80;20;24700;45;PICARDIE;342;80;50.0192246753;1.52332437274;73
MERCUES;1100;31.1;15.6;15.5;21.8;86;14;19200;45;MIDI-PYRENEES;375;46;44.4979192471;1.38947522255;73
SIGOYER;600;27.4;14.0;17.0;24.8;81;19;22000;62;PROVENCE-ALPES-COTE D'AZUR;352;05;44.4802333692;5.96951792615;73
